"time","BESS.SOC"
3282300,0.5
3282300.000328249,0.5
3282300.000328249,0.5
3283106.301369863,0.5
3283200,0.5
3283200,0.5
3283200.000328331,0.5
3283200.000328331,0.5
3284006.275684931,0.5
3284100,0.5
3284100,0.5
3284100.000328436,0.5
3284100.000328436,0.5
3284906.25,0.5
3285000,0.5
3285000,0.5
3285000.000328522,0.5
3285000.000328522,0.5
3285806.224315069,0.5
3285900,0.5
3285900,0.5
3285900.000328636,0.5
3285900.000328636,0.5
3286706.198630137,0.5
3286800,0.5
3286800,0.5
3286800.000328722,0.5
3286800.000328722,0.5
3287606.172945206,0.5
3287700,0.5
3287700,0.5
3287700.000328784,0.5
3287700.000328784,0.5
3288506.147260274,0.5
3288600,0.5
3288600,0.5
3288600.000328883,0.5
3288600.000328883,0.5
3289406.121575342,0.5
3289500,0.5
3289500,0.5
3289500.00032898,0.5
3289500.00032898,0.5
3290306.095890411,0.5
3290400,0.5
3290400,0.5
3290400.000329078,0.5
3290400.000329078,0.5
3291206.070205479,0.5
3291300,0.5
3291300,0.5
3291300.000329176,0.5
3291300.000329176,0.5
3292106.044520548,0.5
3292200,0.5
3292200,0.5
3292200.000329238,0.5
3292200.000329238,0.5
3293006.018835616,0.5
3293100,0.5
3293100,0.5
3293100.000329354,0.5
3293100.000329354,0.5
3293905.993150685,0.5
3294000,0.5
3294000,0.5
3294000.000329469,0.5
3294000.000329469,0.5
3294805.967465753,0.5
3294900,0.5
3294900,0.5
3294900.000329496,0.5
3294900.000329496,0.5
3295705.941780822,0.5
3295800,0.5
3295800,0.5
3295800.000329582,0.5
3295800.000329582,0.5
3296605.916095891,0.5
3296700,0.5
3296700,0.5
3296700.000329691,0.5
3296700.000329691,0.5
3297505.890410959,0.5
3297600,0.5
3297600,0.5
3297600.000329807,0.5
3297600.000329807,0.5
3298405.864726027,0.5
3298500,0.5
3298500,0.5
3298500.000329851,0.5
3298500.000329851,0.5
3299305.839041096,0.5
3299400,0.5
3299400,0.5
3299400.000329954,0.5
3299400.000329954,0.5
3300205.813356164,0.5
3300300,0.5
3300300,0.5
3300300.000330059,0.5
3300300.000330059,0.5
3301105.787671233,0.5
3301200,0.5
3301200,0.5
3301200.000330144,0.5
3301200.000330144,0.5
3302005.761986301,0.5
3302100,0.5
3302100,0.5
3302100.00033023,0.5
3302100.00033023,0.5
3302905.73630137,0.5
3303000,0.5
3303000,0.5
3303000.000330348,0.5
3303000.000330348,0.5
3303805.710616438,0.5
3303900,0.5
3303900,0.5
3303900.000330402,0.5
3303900.000330402,0.5
3304705.684931507,0.5
3304800,0.5
3304800,0.5
3304800.000330487,0.5
3304800.000330487,0.5
3305605.659246576,0.5
3305700,0.5
3305700,0.5
3305700.000330597,0.5
3305700.000330597,0.5
3306505.633561644,0.5
3306600,0.5
3306600,0.5
3306600.000330695,0.5
3306600.000330695,0.5
3307405.607876712,0.5
3307500,0.5
3307500,0.5
3307500.000330793,0.5
3307500.000330793,0.5
3308305.582191781,0.5
3308400,0.5
3308400,0.5
3308400.00033089,0.5
3308400.00033089,0.5
3309205.556506849,0.5
3309300,0.5
3309300,0.5
3309300.000330953,0.5
3309300.000330953,0.5
3310105.530821918,0.5
3310200,0.5
3310200,0.5
3310200.000331022,0.5
3310200.000331022,0.5
3311005.505136986,0.5
3311100,0.5
3311100,0.5
3311100.000331126,0.5
3311100.000331126,0.5
3311905.479452055,0.5
3312000,0.5
3312000,0.5
3312000.000331231,0.5
3312000.000331231,0.5
3312805.453767123,0.5
3312900,0.5
3312900,0.5
3312900.000331298,0.5
3312900.000331298,0.5
3313705.428082192,0.5
3313800,0.5
3313800,0.5
3313800.000331405,0.5
3313800.000331405,0.5
3314605.40239726,0.5
3314700,0.5
3314700,0.5
3314700.000331517,0.5
3314700.000331517,0.5
3315505.376712329,0.5
3315600,0.5
3315600,0.5
3315600.000331594,0.5
3315600.000331594,0.5
3316405.351027397,0.5
3316500,0.5
3316500,0.5
3316500.00033167,0.5
3316500.00033167,0.5
3317305.325342466,0.5
3317400,0.5
3317400,0.5
3317400.000331774,0.5
3317400.000331774,0.5
3318205.299657534,0.5
3318300,0.5
3318300,0.5
3318300.000331894,0.5
3318300.000331894,0.5
3319105.273972603,0.5
3319200,0.5
3319200,0.5
3319200.000331955,0.5
3319200.000331955,0.5
3320005.248287671,0.5
3320100,0.5
3320100,0.5
3320100.000332017,0.5
3320100.000332017,0.5
3320905.22260274,0.5
3321000,0.5
3321000,0.5
3321000.000332115,0.5
3321000.000332115,0.5
3321805.196917808,0.5
3321900,0.5
3321900,0.5
3321900.000332212,0.5
3321900.000332212,0.5
3322705.171232877,0.5
3322800,0.5
3322800,0.5
3322800.000332298,0.5
3322800.000332298,0.5
3323605.145547945,0.5
3323700,0.5
3323700,0.5
3323700.000332408,0.5
3323700.000332408,0.5
3324505.119863014,0.5
3324600,0.5
3324600,0.5
3324600.000332469,0.5
3324600.000332469,0.5
3325405.094178082,0.5
3325500,0.5
3325500,0.5
3325500.000332566,0.5
3325500.000332566,0.5
3326305.068493151,0.5
3326400,0.5
3326400,0.5
3326400.000332701,0.5
3326400.000332701,0.5
3327205.042808219,0.5
3327300,0.5
3327300,0.5
3327300.000332745,0.5
3327300.000332745,0.5
3328105.017123288,0.5
3328200,0.5
3328200,0.5
3328200.00033286,0.5
3328200.00033286,0.5
3329004.991438356,0.5
3329100,0.5
3329100,0.5
3329100.000332922,0.5
3329100.000332922,0.5
3329904.965753424,0.5
3330000,0.5
3330000,0.5
3330000.000333037,0.5
3330000.000333037,0.5
3330804.940068493,0.5
3330900,0.5
3330900,0.5
3330900.000333135,0.5
3330900.000333135,0.5
3331704.914383562,0.5
3331800,0.5
3331800,0.5
3331800.00033325,0.5
3331800.00033325,0.5
3332604.88869863,0.5
3332700,0.5
3332700,0.5
3332700.000333312,0.5
3332700.000333312,0.5
3333504.863013699,0.5
3333600,0.5
3333600,0.5
3333600.000333373,0.5
3333600.000333373,0.5
3334404.837328767,0.5
3334500,0.5
3334500,0.5
3334500.00033347,0.5
3334500.00033347,0.5
3335304.811643836,0.5
3335400,0.5
3335400,0.5
3335400.000333569,0.5
3335400.000333569,0.5
3336204.785958904,0.5
3336300,0.5
3336300,0.5
3336300.000333645,0.5
3336300.000333645,0.5
3337104.760273973,0.5
3337200,0.5
3337200,0.5
3337200.00033372,0.5
3337200.00033372,0.5
3338004.734589041,0.5
3338100,0.5
3338100,0.5
3338100.000333811,0.5
3338100.000333811,0.5
3338904.708904109,0.5
3339000,0.5
3339000,0.5
3339000.000333915,0.5
3339000.000333915,0.5
3339804.683219178,0.5
3339900,0.5
3339900,0.5
3339900.000334021,0.5
3339900.000334021,0.5
3340704.657534247,0.5
3340800,0.5
3340800,0.5
3340800.000334106,0.5
3340800.000334106,0.5
3341604.631849315,0.5
3341700,0.5
3341700,0.5
3341700.000334215,0.5
3341700.000334215,0.5
3342504.606164384,0.5
3342600,0.5
3342600,0.5
3342600.000334277,0.5
3342600.000334277,0.5
3343404.580479452,0.5
3343500,0.5
3343500,0.5
3343500.000334362,0.5
3343500.000334362,0.5
3344304.554794521,0.5
3344400,0.5
3344400,0.5
3344400.000334448,0.5
3344400.000334448,0.5
3345204.529109589,0.5
3345300,0.5
3345300,0.5
3345300.000334533,0.5
3345300.000334533,0.5
3346104.503424658,0.5
3346200,0.5
3346200,0.5
3346200.000334667,0.5
3346200.000334667,0.5
3347004.477739726,0.5
3347100,0.5
3347100,0.5
3347100.000334728,0.5
3347100.000334728,0.5
3347904.452054794,0.5
3348000,0.5
3348000,0.5
3348000.000334826,0.5
3348000.000334826,0.5
3348804.426369863,0.5
3348900,0.5
3348900,0.5
3348900.000334923,0.5
3348900.000334923,0.5
3349704.400684931,0.5
3349800,0.5
3349800,0.5
3349800.000335008,0.5
3349800.000335008,0.5
3350604.375,0.5
3350700,0.5
3350700,0.5
3350700.000335118,0.5
3350700.000335118,0.5
3351504.349315069,0.5
3351600,0.5
3351600,0.5
3351600.00033518,0.5
3351600.00033518,0.5
3352404.323630137,0.5
3352500,0.5
3352500,0.5
3352500.000335276,0.5
3352500.000335276,0.5
3353304.297945206,0.5
3353400,0.5
3353400,0.5
3353400.00033534,0.5
3353400.00033534,0.5
3354204.272260274,0.5
3354300,0.5
3354300,0.5
3354300.000335465,0.5
3354300.000335465,0.5
3355104.246575342,0.5
3355200,0.5
3355200,0.5
3355200.00033555,0.5
3355200.00033555,0.5
3356004.220890411,0.5
3356100,0.5
3356100,0.5
3356100.000335617,0.5
3356100.000335617,0.5
3356904.195205479,0.5
3357000,0.5
3357000,0.5
3357000.000335736,0.5
3357000.000335736,0.5
3357804.169520548,0.5
3357900,0.5
3357900,0.5
3357900.000335826,0.5
3357900.000335826,0.5
3358704.143835616,0.5
3358800,0.5
3358800,0.5
3358800.00033593,0.5
3358800.00033593,0.5
3359604.118150685,0.5
3359700,0.5
3359700,0.5
3359700.000335988,0.5
3359700.000335988,0.5
3360504.092465753,0.5
3360600,0.5
3360600,0.5
3360600.000336083,0.5
3360600.000336083,0.5
3361404.066780822,0.5
3361500,0.5
3361500,0.5
3361500.000336157,0.5
3361500.000336157,0.5
3362304.041095891,0.5
3362400,0.5
3362400,0.5
3362400.000336254,0.5
3362400.000336254,0.5
3363204.015410959,0.5
3363300,0.5
3363300,0.5
3363300.000336357,0.5
3363300.000336357,0.5
3364103.989726027,0.5
3364200,0.5
3364200,0.5
3364200.000336424,0.5
3364200.000336424,0.5
3365003.964041096,0.5
3365100,0.5
3365100,0.5
3365100.000336547,0.5
3365100.000336547,0.5
3365903.938356164,0.5
3366000,0.5
3366000,0.5
3366000.000336633,0.5
3366000.000336633,0.5
3366803.912671233,0.5
3366900,0.5
3366900,0.5
3366900.000336699,0.5
3366900.000336699,0.5
3367703.886986301,0.5
3367800,0.5
3367800,0.5
3367800.00033679,0.5
3367800.00033679,0.5
3368603.86130137,0.5
3368700,0.5
3368700,0.5
3368700.000336908,0.5
3368700.000336908,0.5
3369503.835616438,0.5
3369600,0.5
3369600,0.5
3369600.000336975,0.5
3369600.000336975,0.5
3370403.809931507,0.5
3370500,0.5
3370500,0.5
3370500.00033708,0.5
3370500.00033708,0.5
3371303.784246576,0.5
3371400,0.5
3371400,0.5
3371400.000337145,0.5
3371400.000337145,0.5
3372203.758561644,0.5
3372300,0.5
3372300,0.5
3372300.000337251,0.5
3372300.000337251,0.5
3373103.732876712,0.5
3373200,0.5
3373200,0.5
3373200.000337373,0.5
3373200.000337373,0.5
3374003.707191781,0.5
3374100,0.5
3374100,0.5
3374100.000337411,0.5
3374100.000337411,0.5
3374903.681506849,0.5
3375000,0.5
3375000,0.5
3375000.000337512,0.5
3375000.000337512,0.5
3375803.655821918,0.5
3375900,0.5
3375900,0.5
3375900.000337629,0.5
3375900.000337629,0.5
3376703.630136986,0.5
3376800,0.5
3376800,0.5
3376800.000337713,0.5
3376800.000337713,0.5
3377603.604452055,0.5
3377700,0.5
3377700,0.5
3377700.000337822,0.5
3377700.000337822,0.5
3378503.578767123,0.5
3378600,0.5
3378600,0.5
3378600.000337884,0.5
3378600.000337884,0.5
3379403.553082192,0.5
3379500,0.5
3379500,0.5
3379500.00033797,0.5
3379500.00033797,0.5
3380303.52739726,0.5
3380400,0.5
3380400,0.5
3380400.000338054,0.5
3380400.000338054,0.5
3381203.501712329,0.5
3381300,0.5
3381300,0.5
3381300.00033814,0.5
3381300.00033814,0.5
3382103.476027397,0.5
3382200,0.5
3382200,0.5
3382200.000338258,0.5
3382200.000338258,0.5
3383003.450342466,0.5
3383100,0.5
3383100,0.5
3383100.00033831,0.5
3383100.00033831,0.5
3383903.424657534,0.5
3384000,0.5
3384000,0.5
3384000.000338406,0.5
3384000.000338406,0.5
3384803.398972603,0.5
3384900,0.5
3384900,0.5
3384900.000338519,0.5
3384900.000338519,0.5
3385703.373287671,0.5
3385800,0.5
3385800,0.5
3385800.000338614,0.5
3385800.000338614,0.5
3386603.34760274,0.5
3386700,0.5
3386700,0.5
3386700.000338716,0.5
3386700.000338716,0.5
3387503.321917808,0.5
3387600,0.5
3387600,0.5
3387600.000338768,0.5
3387600.000338768,0.5
3388403.296232877,0.5
3388500,0.5
3388500,0.5
3388500.000338873,0.5
3388500.000338873,0.5
3389303.270547945,0.5
3389400,0.5
3389400,0.5
3389400.000338965,0.5
3389400.000338965,0.5
3390203.244863014,0.5
3390300,0.5
3390300,0.5
3390300.000339031,0.5
3390300.000339031,0.5
3391103.219178082,0.5
3391200,0.5
3391200,0.5
3391200.000339136,0.5
3391200.000339136,0.5
3392003.193493151,0.5
3392100,0.5
3392100,0.5
3392100.00033922,0.5
3392100.00033922,0.5
3392903.167808219,0.5
3393000,0.5
3393000,0.5
3393000.000339325,0.5
3393000.000339325,0.5
3393803.142123288,0.5
3393900,0.5
3393900,0.5
3393900.000339391,0.5
3393900.000339391,0.5
3394703.116438356,0.5
3394800,0.5
3394800,0.5
3394800.000339514,0.5
3394800.000339514,0.5
3395603.090753424,0.5
3395700,0.5
3395700,0.5
3395700.000339624,0.5
3395700.000339624,0.5
3396503.065068493,0.5
3396600,0.5
3396600,0.5
3396600.000339684,0.5
3396600.000339684,0.5
3397403.039383562,0.5
3397500,0.5
3397500,0.5
3397500.00033977,0.5
3397500.00033977,0.5
3398303.01369863,0.5
3398400,0.5
3398400,0.5
3398400.000339855,0.5
3398400.000339855,0.5
3399202.988013699,0.5
3399300,0.5
3399300,0.5
3399300.00033994,0.5
3399300.00033994,0.5
3400102.962328767,0.5
3400200,0.5
3400200,0.5
3400200.000340072,0.5
3400200.000340072,0.5
3401002.936643836,0.5
3401100,0.5
3401100,0.5
3401100.000340134,0.5
3401100.000340134,0.5
3401902.910958904,0.5
3402000,0.5
3402000,0.5
3402000.000340231,0.5
3402000.000340231,0.5
3402802.885273973,0.5
3402900,0.5
3402900,0.5
3402900.000340328,0.5
3402900.000340328,0.5
3403702.859589041,0.5
3403800,0.5
3403800,0.5
3403800.000340413,0.5
3403800.000340413,0.5
3404602.833904109,0.5
3404700,0.5
3404700,0.5
3404700.000340523,0.5
3404700.000340523,0.5
3405502.808219178,0.5
3405600,0.5
3405600,0.5
3405600.000340584,0.5
3405600.000340584,0.5
3406402.782534247,0.5
3406500,0.5
3406500,0.5
3406500.000340679,0.5
3406500.000340679,0.5
3407302.756849315,0.5
3407400,0.5
3407400,0.5
3407400.000340744,0.5
3407400.000340744,0.5
3408202.731164384,0.5
3408300,0.5
3408300,0.5
3408300.000340849,0.5
3408300.000340849,0.5
3409102.705479452,0.5
3409200,0.5
3409200,0.5
3409200.000340972,0.5
3409200.000340972,0.5
3410002.679794521,0.5
3410100,0.5
3410100,0.5
3410100.000341057,0.5
3410100.000341057,0.5
3410902.654109589,0.5
3411000,0.5
3411000,0.5
3411000.00034111,0.5
3411000.00034111,0.5
3411802.628424658,0.5
3411900,0.5
3411900,0.5
3411900.000341226,0.5
3411900.000341226,0.5
3412702.602739726,0.5
3412800,0.5
3412800,0.5
3412800.000341312,0.5
3412800.000341312,0.5
3413602.577054794,0.5
3413700,0.5
3413700,0.5
3413700.000341421,0.5
3413700.000341421,0.5
3414502.551369863,0.5
3414600,0.5
3414600,0.5
3414600.000341482,0.5
3414600.000341482,0.5
3415402.525684931,0.5
3415500,0.5
3415500,0.5
3415500.000341566,0.5
3415500.000341566,0.5
3416302.5,0.5
3416400,0.5
3416400,0.5
3416400.000341652,0.5
3416400.000341652,0.5
3417202.474315069,0.5
3417300,0.5
3417300,0.5
3417300.000341737,0.5
3417300.000341737,0.5
3418102.448630137,0.5
3418200,0.5
3418200,0.5
3418200.000341842,0.5
3418200.000341842,0.5
3419002.422945206,0.5
3419100,0.5
3419100,0.5
3419100.000341946,0.5
3419100.000341946,0.5
3419902.397260274,0.5
3420000,0.5
3420000,0.5
3420000.00034205,0.5
3420000.00034205,0.5
3420802.371575342,0.5
3420900,0.5
3420900,0.5
3420900.000342116,0.5
3420900.000342116,0.5
3421702.345890411,0.5
3421800,0.5
3421800,0.5
3421800.000342181,0.5
3421800.000342181,0.5
3422602.320205479,0.5
3422700,0.5
3422700,0.5
3422700.000342286,0.5
3422700.000342286,0.5
3423502.294520548,0.5
3423600,0.5
3423600,0.5
3423600.000342367,0.5
3423600.000342367,0.5
3424402.268835616,0.5
3424500,0.5
3424500,0.5
3424500.000342455,0.5
3424500.000342455,0.5
3425302.243150685,0.5
3425400,0.5
3425400,0.5
3425400.000342552,0.5
3425400.000342552,0.5
3426202.217465753,0.5
3426300,0.5
3426300,0.5
3426300.000342663,0.5
3426300.000342663,0.5
3427102.191780822,0.5
3427200,0.5
3427200,0.5
3427200.00034273,0.5
3427200.00034273,0.5
3428002.166095891,0.5
3428100,0.5
3428100,0.5
3428100.000342834,0.5
3428100.000342834,0.5
3428902.140410959,0.5
3429000,0.5
3429000,0.5
3429000.000342918,0.5
3429000.000342918,0.5
3429802.114726027,0.5
3429900,0.5
3429900,0.5
3429900.000343002,0.5
3429900.000343002,0.5
3430702.089041096,0.5
3430800,0.5
3430800,0.5
3430800.00034312,0.5
3430800.00034312,0.5
3431602.063356164,0.5
3431700,0.5
3431700,0.5
3431700.000343211,0.5
3431700.000343211,0.5
3432502.037671233,0.5
3432600,0.5
3432600,0.5
3432600.000343276,0.5
3432600.000343276,0.5
3433402.011986301,0.5
3433500,0.5
3433500,0.5
3433500.0003434,0.5
3433500.0003434,0.5
3434301.98630137,0.5
3434400,0.5
3434400,0.5
3434400.000343447,0.5
3434400.000343447,0.5
3435201.960616438,0.5
3435300,0.5
3435300,0.5
3435300.00034355,0.5
3435300.00034355,0.5
3436101.934931507,0.5
3436200,0.5
3436200,0.5
3436200.000343635,0.5
3436200.000343635,0.5
3437001.909246576,0.5
3437100,0.5
3437100,0.5
3437100.000343719,0.5
3437100.000343719,0.5
3437901.883561644,0.5
3438000,0.5
3438000,0.5
3438000.000343824,0.5
3438000.000343824,0.5
3438801.857876712,0.5
3438900,0.5
3438900,0.5
3438900.000343904,0.5
3438900.000343904,0.5
3439701.832191781,0.5
3439800,0.5
3439800,0.5
3439800.000343994,0.5
3439800.000343994,0.5
3440601.806506849,0.5
3440700,0.5
3440700,0.5
3440700.000344098,0.5
3440700.000344098,0.5
3441501.780821918,0.5
3441600,0.5
3441600,0.5
3441600.000344163,0.5
3441600.000344163,0.5
3442401.755136986,0.5
3442500,0.5
3442500,0.5
3442500.000344305,0.5
3442500.000344305,0.5
3443301.729452055,0.5
3443400,0.5
3443400,0.5
3443400.000344352,0.5
3443400.000344352,0.5
3444201.703767123,0.5
3444300,0.5
3444300,0.5
3444300.000344438,0.5
3444300.000344438,0.5
3445101.678082192,0.5
3445200,0.5
3445200,0.5
3445200.000344541,0.5
3445200.000344541,0.5
3446001.65239726,0.5
3446100,0.5
3446100,0.5
3446100.000344629,0.5
3446100.000344629,0.5
3446901.626712329,0.5
3447000,0.5
3447000,0.5
3447000.00034471,0.5
3447000.00034471,0.5
3447801.601027397,0.5
3447900,0.5
3447900,0.5
3447900.000344801,0.5
3447900.000344801,0.5
3448701.575342466,0.5
3448800,0.5
3448800,0.5
3448800.000344893,0.5
3448800.000344893,0.5
3449601.549657534,0.5
3449700,0.5
3449700,0.5
3449700.000344984,0.5
3449700.000344984,0.5
3450501.523972603,0.5
3450600,0.5
3450600,0.5
3450600.000345088,0.5
3450600.000345088,0.5
3451401.498287671,0.5
3451500,0.5
3451500,0.5
3451500.000345166,0.5
3451500.000345166,0.5
3452301.47260274,0.5
3452400,0.5
3452400,0.5
3452400.000345258,0.5
3452400.000345258,0.5
3453201.446917808,0.5
3453300,0.5
3453300,0.5
3453300.000345381,0.5
3453300.000345381,0.5
3454101.421232877,0.5
3454200,0.5
3454200,0.5
3454200.000345446,0.5
3454200.000345446,0.5
3455001.395547945,0.5
3455100,0.5
3455100,0.5
3455100.000345531,0.5
3455100.000345531,0.5
3455901.369863014,0.5
3456000,0.5
3456000,0.5
3456000.000345615,0.5
3456000.000345615,0.5
3456801.344178082,0.5
3456900,0.5
3456900,0.5
3456900.00034572,0.5
3456900.00034572,0.5
3457701.318493151,0.5
3457800,0.5
3457800,0.5
3457800.000345786,0.5
3457800.000345786,0.5
3458601.292808219,0.5
3458700,0.5
3458700,0.5
3458700.00034588,0.5
3458700.00034588,0.5
3459501.267123288,0.5
3459600,0.5
3459600,0.5
3459600.000345974,0.5
3459600.000345974,0.5
3460401.241438356,0.5
3460500,0.5
3460500,0.5
3460500.000346054,0.5
3460500.000346054,0.5
3461301.215753424,0.5
3461400,0.5
3461400,0.5
3461400.000346144,0.5
3461400.000346144,0.5
3462201.190068493,0.5
3462300,0.5
3462300,0.5
3462300.000346247,0.5
3462300.000346247,0.5
3463101.164383562,0.5
3463200,0.5
3463200,0.5
3463200.000346323,0.5
3463200.000346323,0.5
3464001.13869863,0.5
3464100,0.5
3464100,0.5
3464100.000346418,0.5
3464100.000346418,0.5
3464901.113013699,0.5
3465000,0.5
3465000,0.5
3465000.000346511,0.5
3465000.000346511,0.5
3465801.087328767,0.5
3465900,0.5
3465900,0.5
3465900.000346633,0.5
3465900.000346633,0.5
3466701.061643836,0.5
3466800,0.5
3466800,0.5
3466800.000346709,0.5
3466800.000346709,0.5
3467601.035958904,0.5
3467700,0.5
3467700,0.5
3467700.000346812,0.5
3467700.000346812,0.5
3468501.010273973,0.5
3468600,0.5
3468600,0.5
3468600.000346916,0.5
3468600.000346916,0.5
3469400.984589041,0.5
3469500,0.5
3469500,0.5
3469500.000346981,0.5
3469500.000346981,0.5
3470300.958904109,0.5
3470400,0.5
3470400,0.5
3470400.000347047,0.5
3470400.000347047,0.5
3471200.933219178,0.5
3471300,0.5
3471300,0.5
3471300.000347169,0.5
3471300.000347169,0.5
3472100.907534247,0.5
3472200,0.5
3472200,0.5
3472200.000347273,0.5
3472200.000347273,0.5
3473000.881849315,0.5
3473100,0.5
3473100,0.5
3473100.00034732,0.5
3473100.00034732,0.5
3473900.856164384,0.5
3474000,0.5
3474000,0.5
3474000.000347401,0.5
3474000.000347401,0.5
3474800.830479452,0.5
3474900,0.5
3474900,0.5
3474900.000347505,0.5
3474900.000347505,0.5
3475700.804794521,0.5
3475800,0.5
3475800,0.5
3475800.000347631,0.5
3475800.000347631,0.5
3476600.779109589,0.5
3476700,0.5
3476700,0.5
3476700.000347706,0.5
3476700.000347706,0.5
3477500.753424658,0.5
3477600,0.5
3477600,0.5
3477600.000347781,0.5
3477600.000347781,0.5
3478400.727739726,0.5
3478500,0.5
3478500,0.5
3478500.000347856,0.5
3478500.000347856,0.5
3479300.702054794,0.5
3479400,0.5
3479400,0.5
3479400.00034796,0.5
3479400.00034796,0.5
3480200.676369863,0.5
3480300,0.5
3480300,0.5
3480300.000348078,0.5
3480300.000348078,0.5
3481100.650684931,0.5
3481200,0.5
3481200,0.5
3481200.000348139,0.5
3481200.000348139,0.5
3482000.625,0.5
3482100,0.5
3482100,0.5
3482100.000348252,0.5
3482100.000348252,0.5
3482900.599315069,0.5
3483000,0.5
3483000,0.5
3483000.000348364,0.5
3483000.000348364,0.5
3483800.573630137,0.5
3483900,0.5
3483900,0.5
3483900.000348392,0.5
3483900.000348392,0.5
3484700.547945206,0.5
3484800,0.5
3484800,0.5
3484800.000348525,0.5
3484800.000348525,0.5
3485600.522260274,0.5
3485700,0.5
3485700,0.5
3485700.000348585,0.5
3485700.000348585,0.5
3486500.496575342,0.5
3486600,0.5
3486600,0.5
3486600.000348697,0.5
3486600.000348697,0.5
3487400.470890411,0.5
3487500,0.5
3487500,0.5
3487500.000348778,0.5
3487500.000348778,0.5
3488300.445205479,0.5
3488400,0.5
3488400,0.5
3488400.000348874,0.5
3488400.000348874,0.5
3489200.419520548,0.5
3489300,0.5
3489300,0.5
3489300.00034897,0.5
3489300.00034897,0.5
3490100.393835616,0.5
3490200,0.5
3490200,0.5
3490200.000349029,0.5
3490200.000349029,0.5
3491000.368150685,0.5
3491100,0.5
3491100,0.5
3491100.000349137,0.5
3491100.000349137,0.5
3491900.342465753,0.5
3492000,0.5
3492000,0.5
3492000.000349206,0.5
3492000.000349206,0.5
3492800.316780822,0.5
3492900,0.5
3492900,0.5
3492900.000349302,0.5
3492900.000349302,0.5
3493700.291095891,0.5
3493800,0.5
3493800,0.5
3493800.000349417,0.5
3493800.000349417,0.5
3494600.265410959,0.5
3494700,0.5
3494700,0.5
3494700.000349478,0.5
3494700.000349478,0.5
3495500.239726027,0.5
3495600,0.5
3495600,0.5
3495600.000349592,0.5
3495600.000349592,0.5
3496400.214041096,0.5
3496500,0.5
3496500,0.5
3496500.000349704,0.5
3496500.000349704,0.5
3497300.188356164,0.5
3497400,0.5
3497400,0.5
3497400.00034977,0.5
3497400.00034977,0.5
3498200.162671233,0.5
3498300,0.5
3498300,0.5
3498300.000349849,0.5
3498300.000349849,0.5
3499100.136986301,0.5
3499200,0.5
3499200,0.5
3499200.000349924,0.5
3499200.000349924,0.5
3500000.11130137,0.5
3500100,0.5
3500100,0.5
3500100.000350027,0.5
3500100.000350027,0.5
3500900.085616438,0.5
3501000,0.5
3501000,0.5
3501000.000350149,0.5
3501000.000350149,0.5
3501800.059931507,0.5
3501900,0.5
3501900,0.5
3501900.000350225,0.5
3501900.000350225,0.5
3502700.034246576,0.5
3502800,0.5
3502800,0.5
3502800.00035031,0.5
3502800.00035031,0.5
3503600.008561644,0.5
3503700,0.5
3503700,0.5
3503700.000350442,0.5
3503700.000350442,0.5
3504499.982876712,0.5
3504600,0.5
3504600,0.5
3504600.00035047,0.5
3504600.00035047,0.5
3505399.957191781,0.5
3505500,0.5
3505500,0.5
3505500.000350563,0.5
3505500.000350563,0.5
3506299.931506849,0.5
3506400,0.5
3506400,0.5
3506400.000350655,0.5
3506400.000350655,0.5
3507199.905821918,0.5
3507300,0.5
3507300,0.5
3507300.000350755,0.5
3507300.000350755,0.5
3508099.880136986,0.5
3508200,0.5
3508200,0.5
3508200.000350887,0.5
3508200.000350887,0.5
3508999.854452055,0.5
3509100,0.5
3509100,0.5
3509100.00035093,0.5
3509100.00035093,0.5
3509899.828767123,0.5
3510000,0.5
3510000,0.5
3510000.000351041,0.5
3510000.000351041,0.5
3510799.803082192,0.5
3510900,0.5
3510900,0.5
3510900.000351116,0.5
3510900.000351116,0.5
3511699.77739726,0.5
3511800,0.5
3511800,0.5
3511800.0003512,0.5
3511800.0003512,0.5
3512599.751712329,0.5
3512700,0.5
3512700,0.5
3512700.000351333,0.5
3512700.000351333,0.5
3513499.726027397,0.5
3513600,0.5
3513600,0.5
3513600.000351374,0.5
3513600.000351374,0.5
3514399.700342466,0.5
3514500,0.5
3514500,0.5
3514500.000351454,0.5
3514500.000351454,0.5
3515299.674657534,0.5
3515400,0.5
3515400,0.5
3515400.000351557,0.5
3515400.000351557,0.5
3516199.648972603,0.5
3516300,0.5
3516300,0.5
3516300.00035166,0.5
3516300.00035166,0.5
3517099.623287671,0.5
3517200,0.5
3517200,0.5
3517200.000351724,0.5
3517200.000351724,0.5
3517999.59760274,0.5
3518100,0.5
3518100,0.5
3518100.000351838,0.5
3518100.000351838,0.5
3518899.571917808,0.5
3519000,0.5
3519000,0.5
3519000.000351913,0.5
3519000.000351913,0.5
3519799.546232877,0.5
3519900,0.5
3519900,0.5
3519900.000352017,0.5
3519900.000352017,0.5
3520699.520547945,0.5
3520800,0.5
3520800,0.5
3520800.000352129,0.5
3520800.000352129,0.5
3521599.494863014,0.5
3521700,0.5
3521700,0.5
3521700.000352184,0.5
3521700.000352184,0.5
3522499.469178082,0.5
3522600,0.5
3522600,0.5
3522600.000352296,0.5
3522600.000352296,0.5
3523399.443493151,0.5
3523500,0.5
3523500,0.5
3523500.000352372,0.5
3523500.000352372,0.5
3524299.417808219,0.5
3524400,0.5
3524400,0.5
